T,sv1,sv2,sv3,sv4,sv5,sv6,sv7,sv8,sv9,sv10,sv11,sv12,sv13,sv14,sv15,doo1,doo2,doo3,doo4,doo5,doo6,doo7,doo8,doo9,doo10,doo11,doo12,doo13,doo14,doo15
1605770348,16.0523,16.0523,16.0211,16.0211,1,1,1,1,1,1,1,0.00103721,6.70594e-17,8.77401e-24,1.10724e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.28941e+22,2.12207e+22,4.68665e+22,2.0919e+18,2.89e+18,2.62654e+18,9.75174e+23,1.75358e+20,2.2669e+20
1605770349,16.0529,16.0529,16.0217,16.0217,1,1,1,1,1,1,1,0.0011573,1.26349e-16,5.82779e-24,2.5707e-25,0.25,0.25,0.25,0.25,0.25,0.25,6.82006e+21,2.42379e+21,5.15077e+22,7.48142e+17,2.30998e+18,2.29456e+18,8.26927e+23,3.77296e+19,4.91295e+19
1605770349,16.053,16.053,16.0219,16.0219,1,1,1,1,1,1,1,0.00116115,4.43628e-18,2.88301e-23,1.24907e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.31518e+22,2.64657e+22,5.16937e+22,1.02469e+18,1.91537e+18,1.0692e+18,9.43541e+23,3.51903e+20,4.55847e+20
1605770350,16.0525,16.0525,16.0213,16.0213,1,1,1,1,1,1,1,0.00114218,1.75313e-17,9.18667e-24,1.0281e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.92038e+23,1.56967e+24,5.76338e+23,2.70454e+19,2.72734e+18,2.15144e+18,2.69645e+25,4.73675e+20,6.04558e+20
1605770351,16.0518,16.0518,16.0206,16.0206,1,1,1,1,1,1,1,0.00102058,6.16877e-17,3.40612e-24,2.93888e-25,0.25,0.25,0.25,0.25,0.25,0.25,6.25276e+22,4.95422e+22,7.66308e+22,4.79782e+18,2.11598e+18,1.31788e+18,6.20457e+23,9.17723e+20,1.18785e+21
1605770352,16.0515,16.0515,16.0203,16.0203,1,1,1,1,1,1,1,0.0006977,5.8094e-17,1.67645e-23,2.30864e-25,0.25,0.25,0.25,0.25,0.25,0.25,8.09901e+22,5.15037e+21,7.13382e+22,6.06439e+18,3.40157e+18,2.15104e+18,1.72346e+24,2.35246e+20,3.05416e+20
1605770353,16.0519,16.0519,16.0207,16.0207,1,1,1,1,1,1,1,0.000562029,1.34438e-16,2.25044e-24,4.7136e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.20975e+22,6.9624e+21,9.17225e+22,5.64014e+18,1.71979e+18,6.94516e+17,7.93148e+23,1.18321e+21,1.5322e+21
1605770353,16.0526,16.0526,16.0214,16.0214,1,1,1,1,1,1,1,0.0010116,5.56478e-17,4.63057e-24,2.36519e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.03366e+22,1.01362e+22,4.85777e+22,3.13545e+18,7.60232e+17,1.21915e+18,9.79605e+22,1.33824e+21,1.73222e+21
1605770354,16.053,16.053,16.0219,16.0219,1,1,1,1,1,1,1,0.00116048,8.05156e-18,4.61336e-24,7.57919e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.11971e+22,3.06282e+22,2.31572e+22,1.20405e+18,2.23343e+18,9.99139e+17,3.03368e+23,6.4911e+20,8.39988e+20
1605770355,16.0527,16.0527,16.0215,16.0215,1,1,1,1,1,1,1,0.000858216,1.24776e-16,7.24914e-24,1.85538e-25,0.25,0.25,0.25,0.25,0.25,0.25,9.18481e+22,1.46106e+22,6.62272e+22,5.82899e+18,4.84722e+18,3.05095e+18,1.82079e+24,1.43859e+20,1.85041e+20
1605770356,16.052,16.052,16.0208,16.0208,1,1,1,1,1,1,1,0.000888042,6.84255e-17,2.32309e-24,2.22432e-25,0.25,0.25,0.25,0.25,0.25,0.25,4.2259e+21,2.69037e+22,2.0589e+22,1.97658e+15,7.82038e+16,4.00087e+17,4.11191e+23,5.03736e+20,6.51862e+20
1605770357,16.0515,16.0515,16.0203,16.0203,1,1,1,1,1,1,1,0.00108669,5.60905e-17,4.27317e-24,1.77712e-25,0.25,0.25,0.25,0.25,0.25,0.25,2.4171e+22,2.46833e+22,1.1828e+23,1.53352e+18,6.1136e+18,2.2105e+18,1.87952e+24,8.0924e+19,1.05927e+20
1605770357,16.0519,16.0519,16.0207,16.0207,1,1,1,1,1,1,1,0.000118836,6.96246e-17,4.2902e-24,1.87233e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.69153e+22,1.13552e+23,2.42644e+22,6.39646e+18,5.02921e+16,1.82535e+17,1.53328e+24,8.14377e+20,1.0553e+21
1605770358,16.0525,16.0525,16.0213,16.0213,1,1,1,1,1,1,1,0.000703674,3.94786e-17,1.01032e-23,8.12573e-25,0.25,0.25,0.25,0.25,0.25,0.25,4.11682e+21,3.0352e+21,1.73442e+22,9.63523e+17,7.69664e+17,2.15931e+16,2.33903e+23,1.97409e+20,2.55687e+20
1605770359,16.053,16.053,16.0218,16.0218,1,1,1,1,1,1,1,0.00109116,2.16674e-17,4.23976e-24,2.87672e-25,0.25,0.25,0.25,0.25,0.25,0.25,4.40465e+22,4.33237e+21,2.42267e+22,7.23215e+17,1.47042e+18,3.07336e+18,1.69918e+23,5.20958e+20,6.74418e+20
1605770360,16.0529,16.0529,16.0217,16.0217,1,1,1,1,1,1,1,0.00116811,4.48912e-17,7.58713e-24,9.00002e-27,0.25,0.25,0.25,0.25,0.25,0.25,1.38098e+24,6.33188e+23,8.45799e+23,1.96172e+18,8.32781e+19,6.34961e+19,2.78579e+25,1.3282e+20,1.90762e+20
1605770361,16.0522,16.0522,16.021,16.021,1,1,1,1,1,1,1,0.00116605,5.98083e-17,9.21084e-25,9.52288e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.17125e+23,1.63845e+23,1.72662e+23,1.81308e+19,2.76001e+18,4.92531e+18,5.81277e+23,7.89997e+21,1.02263e+22
1605770361,16.0516,16.0516,16.0204,16.0204,1,1,1,1,1,1,1,0.00114565,9.25271e-17,2.51251e-24,7.24581e-26,0.25,0.25,0.25,0.25,0.25,0.25,7.76808e+22,2.10218e+23,1.67279e+23,4.32428e+18,3.4534e+18,2.7632e+18,4.47956e+24,6.77097e+19,9.11568e+19
1605770362,16.0516,16.0516,16.0204,16.0204,1,1,1,1,1,1,1,0.000889884,2.20211e-17,1.22583e-23,3.87539e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.03944e+22,7.93698e+21,5.7977e+22,3.41783e+18,1.48381e+18,1.4214e+18,1.0505e+24,1.98152e+20,2.55665e+20
1605770363,16.0522,16.0522,16.021,16.021,1,1,1,1,1,1,1,0.000227564,4.72134e-18,3.83641e-23,1.08257e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.65651e+21,6.64762e+22,1.7099e+23,1.3092e+19,1.20408e+18,9.02626e+17,2.93946e+24,9.28305e+18,1.45522e+19
1605770364,16.0529,16.0529,16.0217,16.0217,1,1,1,1,1,1,1,0.00107638,3.81928e-17,7.29221e-24,1.21276e-24,0.25,0.25,0.25,0.25,0.25,0.25,1.79691e+21,2.21142e+21,1.17298e+22,2.20089e+17,7.8759e+17,1.12834e+17,1.68279e+23,6.19666e+19,8.00721e+19
1605770364,16.053,16.053,16.0218,16.0218,1,1,1,1,1,1,1,0.00114335,7.3432e-17,4.48282e-24,1.41486e-25,0.25,0.25,0.25,0.25,0.25,0.25,7.95274e+22,5.16108e+22,6.67871e+22,3.55608e+17,3.83774e+18,4.86591e+18,1.80248e+24,3.75488e+20,4.84562e+20
1605770365,16.0525,16.0525,16.0213,16.0213,1,1,1,1,1,1,1,0.00111856,5.65996e-17,1.06888e-24,6.02741e-26,0.25,0.25,0.25,0.25,0.25,0.25,2.64559e+22,1.49516e+23,1.64987e+23,1.60108e+19,8.34482e+17,8.77034e+17,3.70104e+23,7.01723e+19,9.11459e+19
1605770366,16.0519,16.0519,16.0207,16.0207,1,1,1,1,1,1,1,0.00116751,1.63737e-17,6.00111e-24,3.45901e-26,0.25,0.25,0.25,0.25,0.25,0.25,1.85766e+23,2.63933e+23,3.21243e+23,1.00944e+17,1.37303e+19,9.80169e+18,7.29023e+24,1.62007e+20,2.15791e+20
1605770367,16.0515,16.0515,16.0203,16.0203,1,1,1,1,1,1,1,0.000931088,4.13204e-17,5.01907e-24,1.6792e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.27961e+23,8.59696e+21,4.96928e+22,7.21993e+18,3.60198e+18,5.44615e+18,2.08584e+24,7.29506e+20,9.42607e+20
1605770367,16.0518,16.0518,16.0206,16.0206,1,1,1,1,1,1,1,0.00017673,1.38754e-16,1.31164e-24,5.28118e-25,0.25,0.25,0.25,0.25,0.25,0.25,2.46257e+22,2.44506e+23,1.91661e+23,7.85267e+17,1.87837e+18,2.53331e+18,1.01171e+23,7.125e+21,9.22424e+21
1605770368,16.0525,16.0525,16.0213,16.0213,1,1,1,1,1,1,1,0.000845558,2.85198e-17,7.22332e-24,4.37271e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.55169e+22,7.53167e+21,1.4246e+22,6.55754e+17,8.37193e+17,7.16799e+17,7.37488e+22,8.43983e+20,1.09243e+21
1605770369,16.053,16.053,16.0219,16.0219,1,1,1,1,1,1,1,0.00116131,5.62291e-17,1.33673e-23,2.99992e-25,0.25,0.25,0.25,0.25,0.25,0.25,1.46672e+22,1.92915e+22,5.45006e+22,5.44224e+17,3.53738e+18,2.31807e+18,9.5275e+23,3.21381e+19,4.25351e+19
1605770370,16.0529,16.0529,16.0217,16.0217,1,1,1,1,1,1,1,0.000892993,3.07247e-17,9.01522e-24,3.96632e-25,0.25,0.25,0.25,0.25,0.25,0.25,3.43898e+21,1.36048e+22,4.83346e+22,3.33619e+18,1.16659e+18,1.44724e+17,6.93059e+23,3.82499e+20,4.94406e+20
